fold_id,group,output,mse,rmse,mae,r2,pearson_r,max_abs_error,p95_abs_error,saturation_rate_after_clip,mse_after_saturation,n,command_rate_mae
8,FLARE,aileron_command,0.00797040294855833,0.08927711099386215,0.05784330517053604,0.45903265476226807,0.7813443986590728,0.41042402386665344,0.1872880458831787,0.0,0.00797040294855833,108,0.03281250223517418
8,FLARE,rudder_command,0.011242498643696308,0.1060306504368782,0.08273948729038239,0.31299442052841187,0.5656359456214965,0.29793602228164673,0.20624560117721558,0.0,0.011242498643696308,108,0.035463739186525345
9,CONTACT_CANDIDATE,aileron_command,0.0016452382551506162,0.04056153818964958,0.03163846954703331,-8.499345779418945,0.6450223694697724,0.09882794320583344,0.07829038053750992,0.0,0.0016452382551506162,22,0.012933765538036823
9,CONTACT_CANDIDATE,rudder_command,0.008155696094036102,0.09030888974666595,0.06382855772972107,0.1228339672088623,0.4610255672035954,0.20804353058338165,0.1939840316772461,0.0,0.008155696094036102,22,0.030832599848508835
9,FINAL_APPROACH_ESTABLISHED,aileron_command,0.00014758422912564129,0.012148424983024597,0.008536462672054768,0.23395365476608276,0.610747538745923,0.06487768143415451,0.024540739133954048,0.0,0.00014758422912564129,663,0.003405493451282382
9,FINAL_APPROACH_ESTABLISHED,rudder_command,0.0017207127530127764,0.04148147627711296,0.026740694418549538,-0.2955666780471802,0.38943186857772716,0.3322578966617584,0.08077559620141983,0.0,0.0017207127530127764,663,0.007065400015562773
9,FLARE,aileron_command,0.011178196407854557,0.10572698712348938,0.06909725069999695,-90.44676971435547,-0.16083790351030147,0.41080665588378906,0.22694741189479828,0.0,0.011178196407854557,303,0.007130350451916456
9,FLARE,rudder_command,0.008973556570708752,0.09472885727882385,0.07452858239412308,-0.43404674530029297,0.16593327613425618,0.27580928802490234,0.20042674243450165,0.0,0.008973556570708752,303,0.02315504103899002
10,CONTACT_CANDIDATE,aileron_command,0.0008239425369538367,0.02870439924299717,0.026000814512372017,-0.35269951820373535,0.5739627805788086,0.06375758349895477,0.042590830475091934,0.0,0.0008239425369538367,27,0.011360462754964828
10,CONTACT_CANDIDATE,rudder_command,0.004634071607142687,0.06807401776313782,0.05894552916288376,-0.29099953174591064,0.34669423240523806,0.17612910270690918,0.09697975218296051,0.0,0.004634071607142687,27,0.024487916380167007
10,FINAL_APPROACH_ESTABLISHED,aileron_command,0.00016515390598215163,0.012851222418248653,0.009842628613114357,0.5621261596679688,0.7787883047644579,0.11145490407943726,0.022012434899806976,0.0,0.00016515390598215163,717,0.004120547790080309
10,FINAL_APPROACH_ESTABLISHED,rudder_command,0.0012877265689894557,0.035884905606508255,0.02225642465054989,0.17493921518325806,0.5292671569549795,0.2163672298192978,0.07525969296693802,0.0,0.0012877265689894557,717,0.007282267790287733
10,FLARE,aileron_command,0.002096263226121664,0.04578496888279915,0.03016017936170101,0.5535072088241577,0.8019644284191187,0.2547719478607178,0.07042776793241501,0.0,0.002096263226121664,100,0.014538300223648548
10,FLARE,rudder_command,0.021261265501379967,0.14581243693828583,0.11229053139686584,0.11952584981918335,0.34685040378952786,0.5054837465286255,0.2903394103050232,0.0,0.021261265501379967,100,0.04447850212454796
