episode_id,previous_state,new_state,frame,sim_time_s,agl_ft,groundspeed_kt,vertical_speed_fps,wow_main_left,wow_main_right,wow_nose,compression_main_left,compression_main_right,compression_nose,reason
voo-condicoes-normais,FLARE,CONTACT_CANDIDATE,892,89.21666666666667,3.674158238077247,70.4229651206147,0.0236202792057991,True,False,False,0.0009121170532574,0.0,0.0,first_main_gear_contact
voo-condicoes-normais,CONTACT_CANDIDATE,FLARE,895,89.51666666666667,3.587465443723579,70.02457341944101,1.008828868865858,True,False,False,0.0091746473079031,0.0,0.0,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
voo-condicoes-normais,FLARE,CONTACT_CANDIDATE,922,92.21666666666668,3.5939932912763606,66.38931383994364,0.0121114612088635,False,True,True,-3.989120736249809e-24,0.019387604877166,0.0204948670353185,renewed_main_gear_contact_after_unconfirmed_loss
voo-condicoes-normais,CONTACT_CANDIDATE,FLARE,926,92.61666666666667,3.510920466964196,65.86018781853112,0.8994882343979872,True,True,True,0.0050509305911939,0.0084283498878899,0.0120938747748173,contact_lost_before_touchdown_confirmation_unconfirmed_intermittent_contact
voo-condicoes-normais,FLARE,CONTACT_CANDIDATE,931,93.11666666666667,3.5350562032613992,65.20346958828513,0.8346940614676732,False,True,True,-3.39576958051049e-07,0.0005932654739409,0.0106214997157097,renewed_main_gear_contact_after_unconfirmed_loss
voo-condicoes-normais,CONTACT_CANDIDATE,TOUCHDOWN_CONFIRMED,944,94.41666666666669,3.509156196643033,63.29827535624072,0.8003456403325117,True,True,True,0.0029472330504499,0.010189460715572,0.0231108087241765,both_main_gear_in_contact_for_3_consecutive_samples(>=0.3s_at_dt=0.1000s)
voo-condicoes-normais,TOUCHDOWN_CONFIRMED,ROLLOUT,944,94.41666666666669,3.509156196643033,63.29827535624072,0.8003456403325117,True,True,True,0.0029472330504499,0.010189460715572,0.0231108087241765,any_gear_in_contact_for_8_consecutive_samples(>=0.8s_at_dt=0.1000s)
voo-condicoes-normais,ROLLOUT,COMPLETE,1181,118.11666666666667,3.402006579939114,4.991802840906525,0.02904238223672,True,True,True,0.1221615702354819,0.1087867844866071,0.1241712000005076,groundspeed_below_threshold
voo-normal2,FLARE,CONTACT_CANDIDATE,908,90.816666667,3.556949101260642,55.95247049820302,0.4103562043709544,True,False,True,0.0016668462520192,0.0,0.0273668620664594,first_main_gear_contact
voo-normal2,CONTACT_CANDIDATE,TOUCHDOWN_CONFIRMED,935,93.516666667,3.506564528276351,52.36671960984362,0.7029628996844329,True,True,True,0.009325818308012,0.0013339285402143,0.0387336013425018,both_main_gear_in_contact_for_3_consecutive_samples(>=0.3s_at_dt=0.1000s)
